country,region,year,Mobile cellular subscriptions (per 100 people),"Mobile cellular subscriptions, total number",High-technology exports (% of manufactured exports),Personal computers,PC per 100,Internet users (per 100 people),"Internet users, total number"
Madagascar,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Madagascar,Eastern Africa,1990,0,0,8.06818394676605,NA,NA,0,0
Madagascar,Eastern Africa,1991,0,0,1.42988068086221,NA,NA,NA,NA
Madagascar,Eastern Africa,1992,0,0,0.942164435067617,NA,NA,NA,NA
Madagascar,Eastern Africa,1993,0,0,9.02748347199264,NA,NA,NA,NA
Madagascar,Eastern Africa,1994,0.00235698650476,300,1.86379832631986,NA,NA,NA,NA
Madagascar,Eastern Africa,1995,0.009901573032441,1300,1.21320548054154,NA,NA,NA,NA
Madagascar,Eastern Africa,1996,0.016977589065724,2300,2.22400056769504,NA,NA,0.003695195720845,500.59817828329
Madagascar,Eastern Africa,1997,0.029324116310603,4100,0.858761821634018,2e4,0.14,0.014333647025198,2004.08265268219
Madagascar,Eastern Africa,1998,0.088588671723603,12784,18.2843070437795,25e3,0.16,0.062561023064581,9028.01795417947
Madagascar,Eastern Africa,1999,0.240072435370744,35752,3.3061153209938,3e4,0.19,0.168608781293706,25109.5097173624
Madagascar,Eastern Africa,2e3,0.410654016018462,63094,0.572268431496631,35e3,0.22,0.196394691006341,30174.6145197737
Madagascar,Eastern Africa,2001,0.930810078647457,147500,0.905969808097153,4e4,0.24,0.222511586178292,35260.1026935473
Madagascar,Eastern Africa,2002,0.997676230224577,163010,1.03602379582832,7e4,0.41,0.339720154596142,55506.7673490142
Madagascar,Eastern Africa,2003,1.68422920089806,283666,0.647063829226257,8e4,0.45,0.423252419277809,71286.2125314295
Madagascar,Eastern Africa,2004,1.92354921930995,333888,0.565536744914391,91e3,0.5,0.525353654946669,91190.430367963
Madagascar,Eastern Africa,2005,2.85290138352598,510269,0.782423602136312,102e3,0.55,0.567721802237403,101542.534199987
Madagascar,Eastern Africa,2006,5.67588526971754,1045888,1.16831207295077,NA,NA,0.607552238860378,111952.861236891
Madagascar,Eastern Africa,2007,11.6837002989032,2217612,1.06469081347214,NA,NA,0.65,123372.5415
Madagascar,Eastern Africa,2008,24.7373848387125,4835239,0.662807629671539,NA,NA,1.65,322513.653
Madagascar,Eastern Africa,2009,31.2251647895688,6283799,1.6503411478295,NA,NA,1.63,328023.645
Madagascar,Eastern Africa,2010,37.2298367577703,7711721,1.0375390827952,NA,NA,1.7,352134.923
Madagascar,Eastern Africa,2011,38.2807756085054,8159599,NA,NA,NA,1.9,NA
Malawi,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1990,0,0,0.088738784193874,NA,NA,0,0
Malawi,Eastern Africa,1991,0,0,0.176626815500234,NA,NA,NA,NA
Malawi,Eastern Africa,1992,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1993,0,0,NA,NA,NA,NA,NA
Malawi,Eastern Africa,1994,0,0,2.93897411861443,NA,NA,NA,NA
Malawi,Eastern Africa,1995,0.003865086230883,382,1.55220548263719,NA,NA,NA,NA
Malawi,Eastern Africa,1996,0.036740593042821,3700,0.83793734032354,NA,NA,NA,NA
Malawi,Eastern Africa,1997,0.067835208896103,7e3,0.820354489668282,NA,NA,0.004668517951899,481.750203103874
Malawi,Eastern Africa,1998,0.098941299822952,10500,0.359078335303159,8e3,0.07,0.018057365179423,1916.31133533945
Malawi,Eastern Africa,1999,0.206001227767317,22500,0.793646013103693,1e4,0.09,0.08727875490223,9532.81689912199
Malawi,Eastern Africa,2e3,0.436379595388839,49e3,2.02618012098464,12e3,0.1,0.126780944756387,14235.9229411894
Malawi,Eastern Africa,2001,0.483375583522279,55730,2.87110685301568,13e3,0.11,0.164020725330811,18910.5021732336
Malawi,Eastern Africa,2002,0.727171962178641,86047,0.160051670146512,14e3,0.12,0.21509472652259,25452.3783860391
Malawi,Eastern Africa,2003,1.11251224274791,135114,0.363543204177403,15800,0.13,0.278815116302304,33861.9425266009
Malawi,Eastern Africa,2004,1.78095621558409,222135,0.956038501413546,19710,0.16,0.347505334967577,43343.6245695159
Malawi,Eastern Africa,2005,3.28454000741036,421163,3.09658409650079,25100,0.19,0.384489334082782,49301.4793684854
Malawi,Eastern Africa,2006,4.69986765771433,620163,1.81412938604964,NA,NA,0.425137489606563,56098.2904559268
Malawi,Eastern Africa,2007,7.73287776270394,1050852,1.37650993563569,NA,NA,0.965864736553132,131255.261143741
Malawi,Eastern Africa,2008,10.765239809204,1507684,1.8777288478846,NA,NA,0.7,98035.791
Malawi,Eastern Africa,2009,17.2108855313112,2485646,2.81415998441217,NA,NA,1.07,154532.503
Malawi,Eastern Africa,2010,20.9207252127581,3117364,1.29091969433345,NA,NA,2.26,336759.0066
Malawi,Eastern Africa,2011,25.0685135994749,3855760,NA,NA,NA,3.33,NA
Mali,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Mali,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1988,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1990,0,0,NA,NA,NA,0,0
Mali,Western Africa,1991,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1992,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1993,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1994,0,0,NA,NA,NA,NA,NA
Mali,Western Africa,1995,0,0,NA,3e3,0.03,NA,NA
Mali,Western Africa,1996,0.011760913994428,1187,2.553684446794,5e3,0.05,0.002055228089213,207.429094630922
Mali,Western Africa,1997,0.027402443156322,2842,6.80152066214659,7e3,0.07,0.010085918917482,1046.04474133804
Mali,Western Africa,1998,0.041950695131365,4473,5.20688741632216,9e3,0.08,0.01979388822134,2110.52669656138
Mali,Western Africa,1999,0.058223884372671,6387,3.85201661368786,11e3,0.1,0.060909873376942,6681.64560729871
Mali,Western Africa,2e3,0.092055792290686,10398,14.807748037685,13e3,0.11,0.142545755049184,16101.0048810517
Mali,Western Africa,2001,0.206163371563665,23997,6.49005311129199,14e3,0.12,0.185897413256084,21638.0833902334
Mali,Western Africa,2002,0.383056431042885,45974,9.47010365889117,2e4,0.16,0.2270455784917,27249.7537690701
Mali,Western Africa,2003,1.99693799018167,247223,4.30057245016664,35e3,0.27,0.310364443230575,38423.4408509661
Mali,Western Africa,2004,3.18550415180895,406861,4.15523191209675,45e3,0.34,0.432819639900985,55280.8670520031
Mali,Western Africa,2005,5.78285423554803,761986,5.14106653648411,6e4,0.44,0.507063135952247,66813.8941384008
Mali,Western Africa,2006,11.1305135455575,1512948,7.04840913998342,8e4,0.57,0.729627280833101,99176.7478439904
Mali,Western Africa,2007,18.0509922910171,2530891,7.94373046294862,NA,NA,0.81,113568.3666
Mali,Western Africa,2008,23.7798781326958,3438568,1.47004233356642,NA,NA,1.57,227021.843
Mali,Western Africa,2009,29.9168272600065,4460543,NA,NA,NA,1.8,286268.4096
Mali,Western Africa,2010,48.409079123885,7440383,2.39702408889653,NA,NA,1.9,414984.843
Mali,Western Africa,2011,68.3222578840368,10821930,NA,NA,NA,2,NA
Mauritania,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Mauritania,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1988,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1990,0,0,NA,NA,NA,0,0
Mauritania,Western Africa,1991,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1992,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1993,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1994,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1995,0,0,NA,NA,NA,NA,NA
Mauritania,Western Africa,1996,0,0,NA,13e3,0.55,NA,NA
Mauritania,Western Africa,1997,0,0,NA,14e3,0.58,0.004172527329011,101.199392980724
Mauritania,Western Africa,1998,0,0,NA,15e3,0.6,0.040594794935393,1012.96841319006
Mauritania,Western Africa,1999,0,0,NA,2e4,0.78,0.118464463622525,3041.86060286566
Mauritania,Western Africa,2e3,0.578943923037541,15300,NA,25e3,0.95,0.192031462434805,5074.89803129345
Mauritania,Western Africa,2001,4.06059182455897,110463,NA,27e3,0.99,0.261448551967195,7112.36012969342
Mauritania,Western Africa,2002,8.82887856551346,247238,NA,29e3,1.03,0.363229414608579,10171.6331629908
Mauritania,Western Africa,2003,12.1774335418804,350954,NA,35e3,1.21,0.424004895843197,12219.8338183478
Mauritania,Western Africa,2004,17.6217041105391,522400,NA,42e3,1.41,0.481470438230954,14273.3163236706
Mauritania,Western Africa,2005,24.4684631941794,745615,NA,78500,2.56,0.669966474877597,20415.546706042802
Mauritania,Western Africa,2006,33.8701561266458,1060122,NA,139e3,4.4,0.97966125273203,30662.9955493989
Mauritania,Western Africa,2007,44.01218051516,1413967,NA,NA,NA,1.43361319586788,46057.2897319526
Mauritania,Western Africa,2008,63.4849999423413,2091992,NA,NA,NA,1.87,61621.2498
Mauritania,Western Africa,2009,64.6088825596646,2182249,NA,NA,NA,2.28,77009.964
Mauritania,Western Africa,2010,79.3398295206073,2744978,NA,NA,NA,4,103793.19
Mauritania,Western Africa,2011,92.7102616375927,3283371,NA,NA,NA,4.5,NA
Mauritius,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Mauritius,Eastern Africa,1990,0.207635708811682,2200,0.561279387287561,4e3,0.38,0,0
Mauritius,Eastern Africa,1991,0.232937339855579,2500,0.501303551281541,11e3,1.03,NA,NA
Mauritius,Eastern Africa,1992,0.267416264822915,2912,0.455960216700098,15e3,1.39,NA,NA
Mauritius,Eastern Africa,1993,0.365121615253889,4037,0.4826364927869,15e3,1.37,NA,NA
Mauritius,Eastern Africa,1994,0.508538020034936,5706,0.918000166073941,2e4,1.8,NA,NA
Mauritius,Eastern Africa,1995,1.03201307187243,11735,0.963399807317296,36e3,3.2,NA,NA
Mauritius,Eastern Africa,1996,1.81172899600851,20843,0.589613265814297,6e4,5.27,0.186435278614455,2114.16860207677
Mauritius,Eastern Africa,1997,3.65755668503116,42515,0.770306868575744,9e4,7.83,0.481471191695777,5528.65665885194
Mauritius,Eastern Africa,1998,5.15130158822141,60448,1.21000882103569,1e5,8.61,2.59408467830879,30102.3033648777
Mauritius,Eastern Africa,1999,8.6214931572771,102119,1.15374964842252,11e4,9.37,4.68864266672068,55104.0700098881
Mauritius,Eastern Africa,2e3,15.0498274704501,18e4,1.05192485460449,12e4,10.12,7.33769543917567,87089.1259898075
Mauritius,Eastern Africa,2001,22.5457861967311,272416,1.24347404712379,13e4,10.85,8.84236180677673,106097.819270771
Mauritius,Eastern Africa,2002,28.4644145675241,347532,2.30575142920554,18e4,14.88,10.3436040970271,125177.883038058
Mauritius,Eastern Africa,2003,37.4843749240026,462405,5.27817630076206,19e4,15.55,12.2945746241885,150339.410907785
Mauritius,Eastern Africa,2004,43.9719540263104,547745,4.51323075794142,2e5,16.22,13.8254149901092,170520.732929908
Mauritius,Eastern Africa,2005,52.2643470179241,656828,1.80695966410428,21e4,16.87,15.336843833768,190675.771068636
Mauritius,Eastern Africa,2006,60.9777181996457,772395,24.1514873045444,22e4,17.52,16.8864505251864,211536.228
Mauritius,Eastern Africa,2007,72.795986359895,928622,8.24740881080051,NA,NA,20.4645998145038,257936.43
Mauritius,Eastern Africa,2008,80.4845429641648,1033300,7.24478914434515,NA,NA,22.0727725343203,280007.4669
Mauritius,Eastern Africa,2009,84.1390854352981,1086748,1.85942504463153,NA,NA,22.8026579646628,290741.1859
Mauritius,Eastern Africa,2010,91.6660765472162,1190900,0.691355554448385,NA,NA,28.7335882222521,368055.4276
Mauritius,Eastern Africa,2011,99.0438491557815,1294100,NA,NA,NA,35.5082538328573,NA
Morocco,Northern Africa,1965,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1970,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Morocco,Northern Africa,1975,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1976,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1977,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1978,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1979,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1980,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1981,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1982,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1983,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1984,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1985,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1986,0,0,NA,NA,NA,NA,NA
Morocco,Northern Africa,1987,2.57171208432e-4,60,NA,NA,NA,NA,NA
Morocco,Northern Africa,1988,4.40666574924e-4,105,NA,NA,NA,NA,NA
Morocco,Northern Africa,1989,0.002879404177234,700,NA,NA,NA,NA,NA
Morocco,Northern Africa,1990,0.003647940638644,904,NA,NA,NA,0,0
Morocco,Northern Africa,1991,0.005943430193679,1500,NA,NA,NA,NA,NA
Morocco,Northern Africa,1992,0.012527355156399,3217,NA,NA,NA,NA,NA
Morocco,Northern Africa,1993,0.025758613182312,6725,2.52562888994358,6e4,0.23,NA,NA
Morocco,Northern Africa,1994,0.052006514952721,13794,2.11973827755584,7e4,0.26,NA,NA
Morocco,Northern Africa,1995,0.109589804148749,29511,0.550582556440599,85e3,0.31,0.003710491842391,999.183506270082
Morocco,Northern Africa,1996,0.157160474524939,42942,0.359904765381882,1e5,0.36,0.005675444236073,1550.73931357184
Morocco,Northern Africa,1997,0.268768085283991,74472,0.411670816775865,13e4,0.47,0.021635203071622,5994.82204684887
Morocco,Northern Africa,1998,0.415362719603297,116645,9.56603216022978,2e5,0.71,0.142300767186126,39961.8747784555
Morocco,Northern Africa,1999,1.2978787328858301,369174,12.3308069906506,3e5,1.04,0.175595344602176,49947.0667833697
Morocco,Northern Africa,2e3,8.13385477061349,2342e3,11.286244410909,35e4,1.2,0.693791244805455,199764.950464172
Morocco,Northern Africa,2001,16.3812886888361,4771739,9.50852378578181,4e5,1.35,1.37143810096418,399489.002163581
Morocco,Northern Africa,2002,21.045306312424,6198670,11.1145853641123,5e5,1.66,2.37325319241544,699016.35774934
Morocco,Northern Africa,2003,24.7221762778736,7359870,11.3464424191352,6e5,1.96,3.35336668122363,998307.857638988
Morocco,Northern Africa,2004,31.0379323926028,9336878,10.180174177756,62e4,2,11.6079347729582,3491916.58246216
Morocco,Northern Africa,2005,40.7759019807306,12392805,9.64112705260349,745e3,2.37,15.0844445240204,4584535.72916286
Morocco,Northern Africa,2006,52.1291355987431,16004731,9.79143455222214,92e4,2.99,19.7711915653115,6070167.8421828505
Morocco,Northern Africa,2007,64.5873124737937,20029300,8.81753755194564,NA,NA,21.5,6667407.785
Morocco,Northern Africa,2008,72.8436640535163,22815694,5.95036316596099,NA,NA,33.1,10367400.943
Morocco,Northern Africa,2009,80.0099315545257,25310761,7.32510224262202,NA,NA,41.3,13065058.412
Morocco,Northern Africa,2010,100.096606059225,31982279,7.69204600849278,NA,NA,49,15656191.88
Morocco,Northern Africa,2011,113.264872955309,36553943,NA,NA,NA,51,NA
Mozambique,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1990,0,0,NA,NA,NA,0,0
Mozambique,Eastern Africa,1991,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1992,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1993,0,0,NA,NA,NA,NA,NA
Mozambique,Eastern Africa,1994,0,0,1.03284332477185,NA,NA,NA,NA
Mozambique,Eastern Africa,1995,0,0,3.83632820956917,NA,NA,NA,NA
Mozambique,Eastern Africa,1996,0,0,5.92866452110541,15e3,0.09,0.003042978788977,499.440852647525
Mozambique,Eastern Africa,1997,0.014825897997229,2500,11.0744219073967,3e4,0.18,0.011842610755649,1996.94661966887
Mozambique,Eastern Africa,1998,0.038882899219977,6725,NA,4e4,0.23,0.020197055165486,3493.18591752827
Mozambique,Eastern Africa,1999,0.069029124505694,12243,2.19576264486622,5e4,0.29,0.056250628952345,9976.60705093759
Mozambique,Eastern Africa,2e3,0.280566810339144,51065,9.02107226549848,6e4,0.33,0.109592530041641,19946.5593945758
Mozambique,Eastern Africa,2001,0.81669378332705,152652,2.00674587854779,7e4,0.38,0.160031946644069,29912.3088945169
Mozambique,Eastern Africa,2002,1.32686834040442,254759,3.52224410973079,82e3,0.44,0.259612611253739,49845.6758793663
Mozambique,Eastern Africa,2003,2.20960803780375,435757,6.89087982136864,96e3,0.5,0.419538843913707,82737.2931667181
Mozambique,Eastern Africa,2004,3.49693748784654,708e3,11.2815407392675,112e3,0.58,0.679447835392438,137562.95876884
Mozambique,Eastern Africa,2005,7.24093432199585,1503943,8.36700671858235,282590,1.43,0.854357118107528,177450.084497359
Mozambique,Eastern Africa,2006,10.9873762338105,2339317,2.3078312852828202,NA,NA,0.842954488044236,179473.035431344
Mozambique,Eastern Africa,2007,14.1201089745759,3079783,10.572771550776,NA,NA,0.91,198483.0666
Mozambique,Eastern Africa,2008,19.7242901727944,4405006,3.7916493836705,NA,NA,1.56,348393.24
Mozambique,Eastern Africa,2009,26.1204936941258,5970781,9.51581429869629,NA,NA,2.68,612610.6676
Mozambique,Eastern Africa,2010,30.8847359203515,7224176,1.26797635754723,NA,NA,4.17,975394.9005
Mozambique,Eastern Africa,2011,32.8267482411403,7855345,NA,NA,NA,4.3,NA
Namibia,Southern Africa,1965,0,0,NA,NA,NA,NA,NA
